incident_id,crime_type,Description,location_type,Latitude,Longitude,date_time,is_severe,region_code,is_domestic
7303902,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-04 21:00:00,0,43.0,False
7304389,THEFT,FROM BUILDING,APARTMENT,12.1348,15.0557,2010-01-04 21:00:00,0,49.0,False
7304469,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-04 21:00:00,0,67.0,False
7301549,PUBLIC PEACE VIOLATION,ARSON THREAT,APARTMENT,12.1348,15.0557,2010-01-04 21:06:00,0,4.0,False
7301409,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-04 21:10:00,1,35.0,False
7302901,ASSAULT,SIMPLE,SIDEWALK,12.1348,15.0557,2010-01-04 21:15:00,1,66.0,False
7316848,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-04 21:15:00,1,70.0,False
7301459,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,12.1348,15.0557,2010-01-04 21:20:00,0,67.0,True
7301463,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-04 21:25:00,0,69.0,True
7301456,THEFT,RETAIL THEFT,DRUG STORE,12.1348,15.0557,2010-01-04 21:30:00,1,19.0,False
7301500,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,12.1348,15.0557,2010-01-04 21:30:00,0,67.0,False
7301501,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-04 21:30:00,0,62.0,False
7301540,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,12.1348,15.0557,2010-01-04 21:30:00,1,15.0,True
7302739,THEFT,FROM BUILDING,RESIDENCE,12.1348,15.0557,2010-01-04 21:30:00,0,68.0,False
7302892,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-04 21:30:00,0,41.0,False
7301516,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,12.1348,15.0557,2010-01-04 21:31:00,1,8.0,False
7301477,CRIMINAL TRESPASS,TO LAND,ABANDONED BUILDING,12.1348,15.0557,2010-01-04 21:35:00,1,43.0,False
7303310,NARCOTICS,FOUND SUSPECT NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-04 21:35:00,1,24.0,False
7302933,BATTERY,SIMPLE,SIDEWALK,12.1348,15.0557,2010-01-04 21:36:00,0,66.0,False
7301453,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 21:40:00,0,75.0,True
7305524,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,12.1348,15.0557,2010-01-04 21:40:00,0,27.0,False
7301462,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-04 21:45:00,1,7.0,False
7301475,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-04 21:45:00,0,73.0,True
7301507,THEFT,FROM BUILDING,BAR OR TAVERN,12.1348,15.0557,2010-01-04 21:45:00,0,8.0,False
7307892,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,12.1348,15.0557,2010-01-04 21:45:00,0,2.0,False
7301460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,12.1348,15.0557,2010-01-04 21:50:00,1,1.0,False
7301575,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-04 21:52:00,1,73.0,False
7301524,PUBLIC PEACE VIOLATION,BOMB THREAT,CTA PLATFORM,12.1348,15.0557,2010-01-04 21:54:00,0,32.0,False
7301454,BATTERY,SIMPLE,DRUG STORE,12.1348,15.0557,2010-01-04 21:56:00,0,19.0,False
7301447,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-04 21:57:00,1,68.0,False
7301479,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,12.1348,15.0557,2010-01-04 21:58:00,1,68.0,False
7301438,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-04 22:00:00,0,67.0,False
7301473,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,12.1348,15.0557,2010-01-04 22:00:00,1,37.0,False
7301558,NARCOTICS,POSS: CRACK,RESIDENCE,12.1348,15.0557,2010-01-04 22:00:00,1,23.0,False
7301716,THEFT,FROM BUILDING,RESIDENCE-GARAGE,12.1348,15.0557,2010-01-04 22:00:00,1,7.0,False
7302016,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,12.1348,15.0557,2010-01-04 22:00:00,0,36.0,False
7302465,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-04 22:00:00,0,56.0,True
7302712,BATTERY,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 22:00:00,0,23.0,False
7302766,THEFT,$500 AND UNDER,ALLEY,12.1348,15.0557,2010-01-04 22:00:00,0,31.0,False
7302858,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-04 22:00:00,0,16.0,False
7303058,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-04 22:00:00,0,15.0,False
7303962,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-04 22:00:00,0,58.0,True
7306797,NARCOTICS,POSS: CRACK,SIDEWALK,12.1348,15.0557,2010-01-04 22:00:00,1,26.0,False
7312753,THEFT,FROM BUILDING,OTHER RAILROAD PROP / TRAIN DEPOT,12.1348,15.0557,2010-01-04 22:00:00,0,28.0,False
7301881,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-04 22:00:00,0,25.0,False
7301627,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,12.1348,15.0557,2010-01-04 22:02:00,0,34.0,True
7301478,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-04 22:05:00,1,2.0,False
7301515,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-04 22:06:00,1,41.0,False
7302285,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 22:10:00,1,44.0,True
7301465,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,12.1348,15.0557,2010-01-04 22:14:00,1,34.0,False
7301518,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-04 22:14:00,1,42.0,False
7301961,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,12.1348,15.0557,2010-01-04 22:14:41,0,66.0,False
7301442,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,12.1348,15.0557,2010-01-04 22:15:00,1,25.0,False
7301482,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 22:15:00,0,6.0,True
7301517,NARCOTICS,POSS: CRACK,ALLEY,12.1348,15.0557,2010-01-04 22:15:00,1,69.0,False
7302161,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,"SCHOOL, PUBLIC, BUILDING",12.1348,15.0557,2010-01-04 22:15:00,0,29.0,False
7301457,BATTERY,SIMPLE,GAS STATION,12.1348,15.0557,2010-01-04 22:18:00,0,68.0,False
7304453,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,12.1348,15.0557,2010-01-04 22:21:00,0,60.0,False
7301491,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,12.1348,15.0557,2010-01-04 22:30:00,0,68.0,True
7301543,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-04 22:30:00,0,66.0,False
7302376,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,APARTMENT,12.1348,15.0557,2010-01-04 22:30:00,0,40.0,False
7303133,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 22:30:00,0,40.0,True
7303975,BURGLARY,FORCIBLE ENTRY,RESTAURANT,12.1348,15.0557,2010-01-04 22:30:00,0,21.0,False
7301486,NARCOTICS,POSS: CRACK,SIDEWALK,12.1348,15.0557,2010-01-04 22:43:00,1,46.0,False
7301499,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-04 22:50:00,0,67.0,False
7301521,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-04 22:50:00,1,48.0,False
7302749,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,12.1348,15.0557,2010-01-04 22:51:00,0,22.0,True
7302864,BATTERY,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 22:51:00,0,43.0,False
7302513,ROBBERY,ATTEMPT: ARMED-HANDGUN,GAS STATION,12.1348,15.0557,2010-01-04 22:56:00,0,15.0,False
7301509,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-04 23:00:00,1,69.0,False
7301523,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-04 23:00:00,1,15.0,False
7301582,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-04 23:00:00,0,29.0,False
7301610,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,12.1348,15.0557,2010-01-04 23:00:00,1,30.0,True
7301705,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-04 23:00:00,0,49.0,False
7302861,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-04 23:00:00,0,75.0,True
7303990,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-04 23:00:00,0,25.0,False
7311627,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-04 23:00:00,0,7.0,False
7315202,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,12.1348,15.0557,2010-01-04 23:05:00,1,56.0,False
7301551,THEFT,$500 AND UNDER,BAR OR TAVERN,12.1348,15.0557,2010-01-04 23:06:00,0,5.0,False
7301525,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-04 23:07:00,1,34.0,False
7301537,NARCOTICS,POSS: CRACK,RESIDENTIAL YARD (FRONT/BACK),12.1348,15.0557,2010-01-04 23:10:00,1,42.0,False
7301539,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-04 23:10:00,1,12.0,False
7301533,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-04 23:15:00,1,42.0,False
7302341,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-04 23:15:00,0,68.0,False
7301519,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,12.1348,15.0557,2010-01-04 23:20:00,1,8.0,False
7301527,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",12.1348,15.0557,2010-01-04 23:20:00,1,2.0,False
7302881,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 23:25:00,0,1.0,True
7301532,BATTERY,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 23:30:00,0,1.0,False
7301535,OTHER OFFENSE,VIO BAIL BOND: DOM VIOLENCE,POLICE FACILITY/VEH PARKING LOT,12.1348,15.0557,2010-01-04 23:30:00,1,19.0,False
7301546,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-04 23:30:00,0,40.0,True
7301599,THEFT,OVER $500,ATHLETIC CLUB,12.1348,15.0557,2010-01-04 23:30:00,0,22.0,False
7302740,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,12.1348,15.0557,2010-01-04 23:30:00,0,69.0,False
7320584,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,12.1348,15.0557,2010-01-04 23:30:00,0,46.0,False
7302660,OTHER OFFENSE,TELEPHONE THREAT,OTHER,12.1348,15.0557,2010-01-04 23:40:00,0,71.0,False
7301526,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,12.1348,15.0557,2010-01-04 23:45:00,1,1.0,False
7301544,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,12.1348,15.0557,2010-01-04 23:49:00,1,19.0,False
7301522,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-04 23:50:00,1,17.0,False
7303128,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-04 23:50:00,0,30.0,False
7301545,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-05 00:00:00,0,43.0,False
7301710,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-05 00:00:00,0,5.0,False
7301937,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-05 00:00:00,0,34.0,False
7301996,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-05 00:00:00,0,53.0,False
7302170,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,12.1348,15.0557,2010-01-05 00:00:00,0,29.0,False
7302224,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,12.1348,15.0557,2010-01-05 00:00:00,0,25.0,False
7302568,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-05 00:00:00,0,22.0,False
7302574,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,12.1348,15.0557,2010-01-05 00:00:00,0,58.0,False
7304317,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,12.1348,15.0557,2010-01-05 00:00:00,0,40.0,False
7305121,THEFT,FROM BUILDING,RESIDENCE,12.1348,15.0557,2010-01-05 00:00:00,0,1.0,False
7305483,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",12.1348,15.0557,2010-01-05 00:00:00,0,48.0,False
7305705,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-05 00:00:00,0,24.0,False
7306477,THEFT,FROM BUILDING,CHA HALLWAY/STAIRWELL/ELEVATOR,12.1348,15.0557,2010-01-05 00:00:00,0,38.0,False
7335646,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,12.1348,15.0557,2010-01-05 00:00:00,0,19.0,False
7310169,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-05 00:00:00,0,64.0,False
7311677,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,12.1348,15.0557,2010-01-05 00:00:00,0,49.0,False
7317749,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,12.1348,15.0557,2010-01-05 00:00:00,0,21.0,False
7325750,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,12.1348,15.0557,2010-01-05 00:00:00,0,37.0,False
8834203,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,12.1348,15.0557,2010-01-05 00:00:00,0,69.0,False
7301553,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 00:01:00,1,23.0,True
7302340,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-05 00:01:00,0,1.0,False
7303782,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),12.1348,15.0557,2010-01-05 00:01:00,0,60.0,False
7543274,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,12.1348,15.0557,2010-01-05 00:01:00,0,16.0,False
7301844,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,12.1348,15.0557,2010-01-05 00:10:00,0,71.0,True
7307554,ROBBERY,ARMED: HANDGUN,SIDEWALK,12.1348,15.0557,2010-01-05 00:10:00,0,24.0,False
7301550,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-05 00:12:00,1,19.0,False
7301557,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,12.1348,15.0557,2010-01-05 00:14:00,1,49.0,False
7301579,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-05 00:14:00,1,23.0,False
7301538,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,12.1348,15.0557,2010-01-05 00:15:00,1,2.0,False
7301574,NARCOTICS,POSS: COCAINE,SIDEWALK,12.1348,15.0557,2010-01-05 00:15:00,1,73.0,False
7303238,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,12.1348,15.0557,2010-01-05 00:15:00,0,27.0,False
7306933,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,12.1348,15.0557,2010-01-05 00:15:00,0,7.0,False
7301555,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 00:20:00,1,14.0,True
7301565,PROSTITUTION,PATRONIZING A PROSTITUTE,STREET,12.1348,15.0557,2010-01-05 00:20:00,1,24.0,False
7302354,ROBBERY,ARMED: HANDGUN,STREET,12.1348,15.0557,2010-01-05 00:30:00,0,43.0,False
7302721,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-05 00:30:00,0,1.0,False
7301577,THEFT,RETAIL THEFT,CONVENIENCE STORE,12.1348,15.0557,2010-01-05 00:40:00,0,8.0,False
7301605,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,12.1348,15.0557,2010-01-05 00:43:00,1,67.0,False
7301576,THEFT,RETAIL THEFT,GAS STATION,12.1348,15.0557,2010-01-05 00:45:00,0,69.0,False
7301562,NARCOTICS,POSS: CRACK,SIDEWALK,12.1348,15.0557,2010-01-05 00:50:00,1,25.0,False
7301570,ASSAULT,SIMPLE,HOSPITAL BUILDING/GROUNDS,12.1348,15.0557,2010-01-05 00:52:00,1,8.0,False
7301572,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,12.1348,15.0557,2010-01-05 00:55:00,1,8.0,True
7301580,NARCOTICS,POSS: CRACK,STREET,12.1348,15.0557,2010-01-05 00:59:00,1,26.0,False
7301681,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-05 01:00:00,0,66.0,False
7302584,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-05 01:00:00,0,68.0,False
7302959,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-05 01:00:00,0,66.0,False
7303258,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-05 01:00:00,0,27.0,False
7303315,BURGLARY,FORCIBLE ENTRY,RESTAURANT,12.1348,15.0557,2010-01-05 01:00:00,0,13.0,False
7387322,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,12.1348,15.0557,2010-01-05 01:00:00,0,59.0,False
7307359,ASSAULT,SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 01:00:00,1,15.0,True
7526126,THEFT,FROM BUILDING,RESIDENCE,12.1348,15.0557,2010-01-05 01:00:00,0,25.0,False
7301585,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-05 01:15:00,1,51.0,False
7301589,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 01:20:00,1,36.0,True
7301614,ROBBERY,ARMED: HANDGUN,STREET,12.1348,15.0557,2010-01-05 01:20:00,0,67.0,False
7301566,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-05 01:30:00,1,25.0,False
7303563,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,12.1348,15.0557,2010-01-05 01:30:00,1,62.0,False
7304669,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-05 01:30:00,0,71.0,False
7304743,THEFT,FROM BUILDING,BAR OR TAVERN,12.1348,15.0557,2010-01-05 01:30:00,0,8.0,False
7301616,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,12.1348,15.0557,2010-01-05 01:32:00,1,25.0,False
7303377,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,12.1348,15.0557,2010-01-05 01:35:00,0,5.0,False
7301594,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,12.1348,15.0557,2010-01-05 01:40:00,1,6.0,False
7301606,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,SIDEWALK,12.1348,15.0557,2010-01-05 01:45:00,1,29.0,False
7301617,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,12.1348,15.0557,2010-01-05 01:46:00,1,25.0,False
7301602,NARCOTICS,POSS: CRACK,STREET,12.1348,15.0557,2010-01-05 01:49:00,1,25.0,False
7302964,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,12.1348,15.0557,2010-01-05 01:50:00,0,2.0,False
7302370,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 01:53:35,0,66.0,True
7301683,CRIMINAL DAMAGE,TO VEHICLE,STREET,12.1348,15.0557,2010-01-05 02:00:00,0,65.0,False
7301721,BURGLARY,FORCIBLE ENTRY,OTHER,12.1348,15.0557,2010-01-05 02:00:00,0,29.0,False
7301771,THEFT,$500 AND UNDER,STREET,12.1348,15.0557,2010-01-05 02:00:00,0,25.0,False
7301905,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,STREET,12.1348,15.0557,2010-01-05 02:00:00,0,72.0,False
7303108,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 02:00:00,1,65.0,True
7301612,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-05 02:01:00,1,29.0,False
7301600,NARCOTICS,POSS: COCAINE,SIDEWALK,12.1348,15.0557,2010-01-05 02:09:00,1,59.0,False
7301855,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-05 02:10:00,0,71.0,True
7302332,BATTERY,SIMPLE,SIDEWALK,12.1348,15.0557,2010-01-05 02:12:00,0,3.0,False
7301587,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 02:15:00,0,25.0,True
7301603,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,12.1348,15.0557,2010-01-05 02:15:00,1,25.0,False
7301636,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-05 02:15:00,0,25.0,False
7303239,ROBBERY,VEHICULAR HIJACKING,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-05 02:20:00,0,23.0,False
7302832,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,12.1348,15.0557,2010-01-05 02:30:00,0,43.0,False
7304028,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,12.1348,15.0557,2010-01-05 02:30:00,0,77.0,False
7306925,CRIMINAL DAMAGE,TO PROPERTY,TAVERN/LIQUOR STORE,12.1348,15.0557,2010-01-05 02:36:00,0,66.0,False
7302244,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-05 02:40:00,0,62.0,False
7301629,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,12.1348,15.0557,2010-01-05 02:45:00,1,69.0,False
7301596,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,12.1348,15.0557,2010-01-05 02:50:00,0,33.0,False
7301631,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,12.1348,15.0557,2010-01-05 02:50:00,0,44.0,False
7302429,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-05 02:58:39,0,56.0,False
7302342,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-05 03:00:00,0,35.0,False
7303306,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-05 03:00:00,0,40.0,False
7301632,NARCOTICS,POSS: HEROIN(WHITE),STREET,12.1348,15.0557,2010-01-05 03:19:00,1,25.0,False
7307488,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,12.1348,15.0557,2010-01-05 03:20:00,1,8.0,False
7302775,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,12.1348,15.0557,2010-01-05 03:30:00,0,2.0,False
7303015,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,12.1348,15.0557,2010-01-05 03:32:00,0,73.0,False
7301642,ARSON,AGGRAVATED,APARTMENT,12.1348,15.0557,2010-01-05 03:33:00,0,19.0,False
7301906,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 03:40:00,0,73.0,False
7301699,NARCOTICS,FORFEIT PROPERTY,STREET,12.1348,15.0557,2010-01-05 03:50:00,1,8.0,False
7302585,NARCOTICS,POSS: CRACK,SIDEWALK,12.1348,15.0557,2010-01-05 03:56:00,1,25.0,False
7302022,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 04:00:00,0,2.0,True
7302090,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,HOSPITAL BUILDING/GROUNDS,12.1348,15.0557,2010-01-05 04:00:00,0,8.0,False
7302347,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-05 04:00:00,0,32.0,False
7301640,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESTAURANT,12.1348,15.0557,2010-01-05 04:10:00,1,60.0,False
7301665,ROBBERY,ARMED: HANDGUN,RESTAURANT,12.1348,15.0557,2010-01-05 04:11:00,0,60.0,False
7303282,ARSON,AGGRAVATED,RESIDENCE,12.1348,15.0557,2010-01-05 04:17:00,0,2.0,True
7301652,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,12.1348,15.0557,2010-01-05 04:30:00,0,53.0,True
7301954,THEFT,OVER $500,STREET,12.1348,15.0557,2010-01-05 04:30:00,0,6.0,False
7538688,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,12.1348,15.0557,2010-01-05 04:44:00,0,24.0,False
7301990,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),12.1348,15.0557,2010-01-05 05:00:00,0,57.0,False
7302899,BURGLARY,FORCIBLE ENTRY,RESIDENCE,12.1348,15.0557,2010-01-05 05:00:00,0,64.0,False
7303143,BURGLARY,FORCIBLE ENTRY,APARTMENT,12.1348,15.0557,2010-01-05 05:00:00,0,71.0,False
7303798,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,12.1348,15.0557,2010-01-05 05:00:00,0,77.0,False
7303661,BURGLARY,UNLAWFUL ENTRY,APARTMENT,12.1348,15.0557,2010-01-05 05:15:00,0,44.0,False
7306682,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,12.1348,15.0557,2010-01-05 05:29:00,1,13.0,True
