incident_id,crime_type,Description,location_type,Latitude,Longitude,date_time,is_severe,region_code,is_domestic,has_suspect,suspect_id
7303203,FRAUD,VEHICLE STOLEN FROM ROAD,Public Market,-1.794259,29.639155,2010-01-04 17:30:00,0,115,True,False,
7306924,CHILD ABUSE,PROPERTY DAMAGED IN MARKET,Bus Park,-2.194932,29.910915,2010-01-04 17:35:00,0,107,False,True,SUSP-02457
7301260,BURGLARY,THEFT FROM HOUSE,Health Center,-2.435537,29.881006,2010-01-04 17:39:00,1,105,False,False,
7301407,PROPERTY DAMAGE,VEHICLE STOLEN FROM ROAD,Farm Area,-2.379753,30.277271,2010-01-04 17:40:00,0,129,False,True,SUSP-02458
7305795,THEFT,UNLAWFUL ENTRY,Residential House,-1.384309,29.16731,2010-01-04 17:40:00,0,126,False,False,
7302557,CHILD ABUSE,THEFT FROM HOUSE,Bus Park,-2.396933,29.859837,2010-01-04 17:41:00,0,103,False,True,SUSP-02459
7301317,MURDER,THEFT FROM HOUSE,District Office,-1.805677,29.115331,2010-01-04 17:45:00,0,105,False,True,SUSP-02460
7301679,DOMESTIC VIOLENCE,UNLAWFUL ENTRY,School,-2.01432,29.539467,2010-01-04 17:45:00,1,118,False,True,SUSP-02461
7301292,MOTORCYCLE THEFT,FRAUD IN COOPERATIVE,District Office,-2.032117,30.398081,2010-01-04 17:50:00,0,101,True,False,
7301318,MURDER,PROPERTY DAMAGED IN MARKET,School,-1.938896,29.039736,2010-01-04 17:50:00,1,113,False,False,
7301374,GENDER BASED VIOLENCE,CHILD NEGLECT CASE,Village Road,-1.207484,29.057684,2010-01-04 17:50:00,1,113,False,False,
7326336,CHILD ABUSE,THEFT FROM HOUSE,Farm Area,-1.624757,29.485973,2010-01-04 17:50:00,1,114,False,False,
7301202,MOTORCYCLE THEFT,THEFT FROM HOUSE,Health Center,-1.657264,29.677597,2010-01-04 18:00:00,1,125,False,True,SUSP-02462
7301316,PROPERTY DAMAGE,PROPERTY DAMAGED IN MARKET,Health Center,-2.394478,29.161496,2010-01-04 18:00:00,0,105,False,True,SUSP-02463
7301322,FRAUD,PROPERTY DAMAGED IN MARKET,School,-2.338703,30.411602,2010-01-04 18:00:00,1,120,False,True,SUSP-02464
7301416,PROPERTY DAMAGE,PROPERTY DAMAGED IN MARKET,School,-2.274091,29.576976,2010-01-04 18:00:00,0,122,False,True,SUSP-02465
7301493,ASSAULT,FRAUD IN COOPERATIVE,District Office,-1.034047,29.122849,2010-01-04 18:00:00,0,106,False,True,SUSP-02466
7301659,DOMESTIC VIOLENCE,CHILD NEGLECT CASE,District Office,-1.204788,30.155575,2010-01-04 18:00:00,0,102,False,True,SUSP-02467
7301660,MOTORCYCLE THEFT,DOMESTIC VIOLENCE INCIDENT,Public Market,-1.120375,30.334878,2010-01-04 18:00:00,0,119,False,True,SUSP-02468
7302926,MURDER,UNLAWFUL ENTRY,Health Center,-1.212751,30.386267,2010-01-04 18:00:00,0,116,False,True,SUSP-02469
7302957,THEFT,VEHICLE STOLEN FROM ROAD,Residential House,-2.220823,30.313634,2010-01-04 18:00:00,0,108,False,True,SUSP-02470
7304303,GENDER BASED VIOLENCE,PROPERTY DAMAGED IN MARKET,Main Road,-2.429722,30.158122,2010-01-04 18:00:00,0,122,False,True,SUSP-02471
7348065,MURDER,PROPERTY DAMAGED IN MARKET,Farm Area,-2.016635,30.131323,2010-01-04 18:00:00,0,123,False,False,
7325188,GENDER BASED VIOLENCE,BODILY HARM IN FAMILY,Public Market,-1.924839,29.973801,2010-01-04 18:00:00,0,102,False,False,
7329486,GENDER BASED VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Residential House,-2.24296,29.335562,2010-01-04 18:00:00,0,108,False,False,
7301394,PROPERTY DAMAGE,UNLAWFUL ENTRY,Residential House,-2.4751,30.232078,2010-01-04 18:00:00,0,110,False,True,SUSP-02472
7301668,THEFT,THEFT FROM HOUSE,Bus Park,-1.677712,29.688724,2010-01-04 18:05:00,0,123,False,True,SUSP-02473
7351166,MOTORCYCLE THEFT,UNLAWFUL ENTRY,Main Road,-1.072238,30.147012,2010-01-04 18:07:00,1,128,False,False,
7301270,BURGLARY,CHILD NEGLECT CASE,Village Road,-2.033931,29.359464,2010-01-04 18:08:00,1,129,True,True,SUSP-02474
7301496,THEFT,GBV REPORTED,Public Market,-1.889921,29.679004,2010-01-04 18:10:00,1,120,False,True,SUSP-02475
7301307,MURDER,GBV REPORTED,District Office,-1.298228,29.481191,2010-01-04 18:15:00,0,122,False,True,SUSP-02476
7301339,FRAUD,BODILY HARM IN FAMILY,Bus Park,-1.277602,30.244458,2010-01-04 18:15:00,1,114,False,True,SUSP-02477
7304638,PROPERTY DAMAGE,ASSAULT WITH WEAPON,School,-1.434705,29.549598,2010-01-04 18:15:00,0,114,False,True,SUSP-02478
7305783,FRAUD,GBV REPORTED,Farm Area,-1.249377,29.946596,2010-01-04 18:15:00,0,112,False,True,SUSP-02479
7301337,FRAUD,FRAUD IN COOPERATIVE,Public Market,-2.426715,29.024631,2010-01-04 18:18:00,1,109,False,True,SUSP-02480
7301448,MOTORCYCLE THEFT,DOMESTIC VIOLENCE INCIDENT,School,-2.295464,29.330618,2010-01-04 18:18:00,0,109,True,True,SUSP-02481
7326316,DOMESTIC VIOLENCE,FRAUD IN COOPERATIVE,Bar/Restaurant,-2.013258,29.975261,2010-01-04 18:18:00,1,102,False,True,SUSP-02482
7301490,MURDER,CHILD NEGLECT CASE,School,-2.049624,30.449035,2010-01-04 18:19:00,0,128,False,False,
7301335,MURDER,FRAUD IN COOPERATIVE,Health Center,-2.438188,29.652954,2010-01-04 18:20:00,1,115,False,True,SUSP-02483
7351191,ASSAULT,PROPERTY DAMAGED IN MARKET,Public Market,-1.158669,29.052782,2010-01-04 18:20:00,1,110,False,True,SUSP-02484
7301296,MOTORCYCLE THEFT,BODILY HARM IN FAMILY,Health Center,-1.374148,30.350275,2010-01-04 18:25:00,1,119,False,False,
7301300,BURGLARY,BODILY HARM IN FAMILY,Bus Park,-2.004076,29.697374,2010-01-04 18:25:00,0,112,False,True,SUSP-02485
7301411,PROPERTY DAMAGE,DOMESTIC VIOLENCE INCIDENT,District Office,-2.06447,30.138405,2010-01-04 18:30:00,1,127,False,True,SUSP-02486
7301413,CHILD ABUSE,THEFT FROM HOUSE,Bar/Restaurant,-1.163637,29.777855,2010-01-04 18:30:00,0,119,False,True,SUSP-02487
7302079,FRAUD,THEFT FROM HOUSE,Public Market,-2.155915,30.33624,2010-01-04 18:30:00,0,128,False,True,SUSP-02488
7302281,CHILD ABUSE,BODILY HARM IN FAMILY,Health Center,-1.012456,30.091503,2010-01-04 18:30:00,0,102,False,True,SUSP-02489
7302383,MURDER,BODILY HARM IN FAMILY,Bus Park,-2.246799,29.352465,2010-01-04 18:30:00,0,129,True,False,
7304430,PROPERTY DAMAGE,ASSAULT WITH WEAPON,District Office,-1.024836,29.214295,2010-01-04 18:30:00,0,116,False,True,SUSP-02490
7306869,ASSAULT,THEFT FROM HOUSE,Public Market,-2.339732,29.561309,2010-01-04 18:30:00,0,118,False,True,SUSP-02491
7318513,BURGLARY,GBV REPORTED,Farm Area,-1.433712,29.951966,2010-01-04 18:30:00,0,103,False,True,SUSP-02492
7302813,THEFT,DOMESTIC VIOLENCE INCIDENT,Health Center,-1.573641,29.051176,2010-01-04 18:34:00,0,126,False,True,SUSP-02493
7301256,PROPERTY DAMAGE,THEFT FROM HOUSE,Farm Area,-1.012446,29.13966,2010-01-04 18:35:00,1,109,False,True,SUSP-02494
7302613,PROPERTY DAMAGE,PROPERTY DAMAGED IN MARKET,Residential House,-1.975593,29.002663,2010-01-04 18:36:29,0,118,False,True,SUSP-02495
7315682,BURGLARY,BODILY HARM IN FAMILY,Residential House,-1.829699,29.025277,2010-01-04 18:39:20,1,110,False,True,SUSP-02496
7301259,MOTORCYCLE THEFT,ASSAULT WITH WEAPON,Bar/Restaurant,-1.551286,30.175953,2010-01-04 18:40:00,0,120,True,True,SUSP-02497
7301288,THEFT,FRAUD IN COOPERATIVE,Farm Area,-1.281098,29.191023,2010-01-04 18:40:00,0,107,False,True,SUSP-02498
7301890,MOTORCYCLE THEFT,CHILD NEGLECT CASE,District Office,-1.386873,29.909797,2010-01-04 18:40:00,0,129,False,True,SUSP-02499
7306829,BURGLARY,THEFT FROM HOUSE,Village Road,-2.024912,30.113099,2010-01-04 18:40:00,1,101,False,False,
7301332,DOMESTIC VIOLENCE,BODILY HARM IN FAMILY,Residential House,-1.362412,30.007877,2010-01-04 18:45:00,0,104,False,True,SUSP-02500
7301340,ASSAULT,THEFT FROM HOUSE,Farm Area,-1.459484,29.052057,2010-01-04 18:45:00,0,112,False,True,SUSP-02501
7325455,THEFT,FRAUD IN COOPERATIVE,Bar/Restaurant,-1.163518,29.788383,2010-01-04 18:45:00,0,109,True,True,SUSP-02502
7301375,ASSAULT,FRAUD IN COOPERATIVE,Public Market,-1.807976,29.971981,2010-01-04 18:50:00,1,127,False,False,
7301408,MOTORCYCLE THEFT,THEFT FROM HOUSE,Village Road,-2.448058,29.493166,2010-01-04 18:55:00,1,118,False,True,SUSP-02503
7301440,GENDER BASED VIOLENCE,GBV REPORTED,Main Road,-1.717577,29.424132,2010-01-04 18:55:00,0,103,True,True,SUSP-02504
7304537,MOTORCYCLE THEFT,GBV REPORTED,School,-1.478314,30.01525,2010-01-04 18:55:00,0,127,False,False,
7301326,ASSAULT,ASSAULT WITH WEAPON,Bus Park,-1.050889,29.967967,2010-01-04 19:00:00,0,120,False,False,
7301547,ASSAULT,DOMESTIC VIOLENCE INCIDENT,Residential House,-2.290864,30.063035,2010-01-04 19:00:00,0,119,False,True,SUSP-02505
7301593,FRAUD,PROPERTY DAMAGED IN MARKET,Residential House,-1.722662,29.762988,2010-01-04 19:00:00,0,107,False,True,SUSP-02506
7301618,BURGLARY,DOMESTIC VIOLENCE INCIDENT,School,-2.488148,29.512075,2010-01-04 19:00:00,0,122,False,False,
7301646,GENDER BASED VIOLENCE,ASSAULT WITH WEAPON,Village Road,-2.31923,30.371061,2010-01-04 19:00:00,0,109,False,False,
7301701,CHILD ABUSE,BODILY HARM IN FAMILY,School,-1.56655,29.384039,2010-01-04 19:00:00,0,125,False,False,
7301796,MURDER,DOMESTIC VIOLENCE INCIDENT,Residential House,-1.330821,29.856903,2010-01-04 19:00:00,0,108,False,True,SUSP-02507
7301946,BURGLARY,CHILD NEGLECT CASE,School,-1.678654,29.604636,2010-01-04 19:00:00,0,102,False,True,SUSP-02508
7303005,BURGLARY,DOMESTIC VIOLENCE INCIDENT,Village Road,-1.042673,30.441964,2010-01-04 19:00:00,0,124,False,True,SUSP-02509
7303032,PROPERTY DAMAGE,CHILD NEGLECT CASE,Main Road,-1.417315,29.768405,2010-01-04 19:00:00,0,120,False,False,
7304502,DOMESTIC VIOLENCE,UNLAWFUL ENTRY,Main Road,-1.478238,30.043953,2010-01-04 19:00:00,0,101,False,True,SUSP-02510
7354203,PROPERTY DAMAGE,CHILD NEGLECT CASE,Village Road,-2.214437,30.453459,2010-01-04 19:00:00,0,125,False,True,SUSP-02511
7310333,GENDER BASED VIOLENCE,FRAUD IN COOPERATIVE,Bar/Restaurant,-1.570582,30.401233,2010-01-04 19:00:00,0,110,False,False,
7305412,THEFT,GBV REPORTED,Village Road,-1.335707,30.015774,2010-01-04 19:00:00,0,105,False,True,SUSP-02512
7301334,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Residential House,-2.187924,30.462018,2010-01-04 19:01:00,1,118,True,False,
7344039,PROPERTY DAMAGE,PROPERTY DAMAGED IN MARKET,Residential House,-2.101345,29.792793,2010-01-04 19:03:43,0,104,False,True,SUSP-02513
7301319,THEFT,DOMESTIC VIOLENCE INCIDENT,District Office,-2.486557,29.631428,2010-01-04 19:10:00,1,126,False,True,SUSP-02514
7301378,MURDER,DOMESTIC VIOLENCE INCIDENT,Village Road,-1.079271,30.000647,2010-01-04 19:10:00,0,107,True,True,SUSP-02515
7301383,BURGLARY,VEHICLE STOLEN FROM ROAD,Bar/Restaurant,-1.25893,29.736131,2010-01-04 19:15:00,0,114,True,False,
7301400,FRAUD,UNLAWFUL ENTRY,Farm Area,-1.583906,30.388169,2010-01-04 19:16:00,0,125,False,True,SUSP-02516
7318515,PROPERTY DAMAGE,FRAUD IN COOPERATIVE,Residential House,-2.107018,29.381794,2010-01-04 19:18:00,0,109,False,True,SUSP-02517
7301451,BURGLARY,THEFT FROM HOUSE,Main Road,-1.428237,30.199203,2010-01-04 19:19:00,0,114,False,False,
7301380,THEFT,VEHICLE STOLEN FROM ROAD,Public Market,-2.140186,30.095462,2010-01-04 19:20:00,0,127,False,True,SUSP-02518
7303207,CHILD ABUSE,ASSAULT WITH WEAPON,Village Road,-1.417185,29.530922,2010-01-04 19:21:00,0,129,False,True,SUSP-02519
7301422,CHILD ABUSE,UNLAWFUL ENTRY,District Office,-1.171394,30.292461,2010-01-04 19:24:00,0,121,False,True,SUSP-02520
7305093,ASSAULT,GBV REPORTED,Main Road,-1.725256,29.967266,2010-01-04 19:25:00,1,122,False,True,SUSP-02521
7301487,CHILD ABUSE,BODILY HARM IN FAMILY,School,-2.108565,29.050967,2010-01-04 19:30:00,0,119,False,True,SUSP-02522
7301997,MURDER,GBV REPORTED,Public Market,-2.119422,29.273586,2010-01-04 19:30:00,0,129,False,True,SUSP-02523
7302747,DOMESTIC VIOLENCE,PROPERTY DAMAGED IN MARKET,Bar/Restaurant,-1.402425,29.108478,2010-01-04 19:30:00,0,115,True,True,SUSP-02524
7307782,ASSAULT,THEFT FROM HOUSE,Bar/Restaurant,-2.088047,30.437352,2010-01-04 19:30:00,0,124,False,True,SUSP-02525
7314354,FRAUD,BODILY HARM IN FAMILY,Bar/Restaurant,-1.181076,29.809191,2010-01-04 19:30:00,0,117,False,True,SUSP-02526
7301382,MURDER,GBV REPORTED,Bus Park,-2.244224,29.159702,2010-01-04 19:35:00,0,115,False,True,SUSP-02527
7301352,GENDER BASED VIOLENCE,BODILY HARM IN FAMILY,Farm Area,-1.316313,29.887545,2010-01-04 19:37:00,0,114,False,True,SUSP-02528
7301355,GENDER BASED VIOLENCE,THEFT FROM HOUSE,Bar/Restaurant,-2.370016,29.83196,2010-01-04 19:38:00,1,120,False,True,SUSP-02529
7301314,MURDER,UNLAWFUL ENTRY,Farm Area,-1.796038,30.016441,2010-01-04 19:40:00,0,124,False,True,SUSP-02530
7301366,FRAUD,GBV REPORTED,School,-2.207678,29.030082,2010-01-04 19:40:00,1,115,False,True,SUSP-02531
7302264,PROPERTY DAMAGE,PROPERTY DAMAGED IN MARKET,Residential House,-1.063335,29.132177,2010-01-04 19:40:00,0,102,False,True,SUSP-02532
7301439,DOMESTIC VIOLENCE,CHILD NEGLECT CASE,Farm Area,-1.295218,30.387622,2010-01-04 19:44:00,1,113,False,False,
7301363,GENDER BASED VIOLENCE,CHILD NEGLECT CASE,District Office,-1.275011,30.185982,2010-01-04 19:45:00,0,116,False,True,SUSP-02533
7301367,PROPERTY DAMAGE,DOMESTIC VIOLENCE INCIDENT,Bus Park,-1.497601,30.124596,2010-01-04 19:45:00,1,104,False,False,
7302225,CHILD ABUSE,UNLAWFUL ENTRY,Farm Area,-1.192133,29.484413,2010-01-04 19:45:00,0,123,True,False,
7302241,PROPERTY DAMAGE,DOMESTIC VIOLENCE INCIDENT,Main Road,-1.493878,29.347751,2010-01-04 19:45:00,0,128,False,True,SUSP-02534
7301385,THEFT,BODILY HARM IN FAMILY,Public Market,-2.022237,29.447488,2010-01-04 19:54:00,1,105,False,True,SUSP-02535
7301492,PROPERTY DAMAGE,CHILD NEGLECT CASE,Bar/Restaurant,-1.781631,29.397678,2010-01-04 20:00:00,0,129,False,True,SUSP-02536
7301504,ASSAULT,FRAUD IN COOPERATIVE,District Office,-2.042332,30.428953,2010-01-04 20:00:00,0,109,True,False,
7302990,MOTORCYCLE THEFT,PROPERTY DAMAGED IN MARKET,District Office,-1.008024,30.09267,2010-01-04 20:00:00,0,117,False,True,SUSP-02537
7303028,MURDER,PROPERTY DAMAGED IN MARKET,Bus Park,-2.110504,29.574724,2010-01-04 20:00:00,0,107,False,True,SUSP-02538
7306540,FRAUD,FRAUD IN COOPERATIVE,Bus Park,-1.16114,29.066892,2010-01-04 20:00:00,0,119,False,True,SUSP-02539
7308215,THEFT,PROPERTY DAMAGED IN MARKET,Bar/Restaurant,-1.404987,29.187648,2010-01-04 20:00:00,0,106,True,False,
7308592,MOTORCYCLE THEFT,UNLAWFUL ENTRY,School,-1.907127,30.206131,2010-01-04 20:00:00,0,129,False,False,
7309566,GENDER BASED VIOLENCE,UNLAWFUL ENTRY,Main Road,-1.145349,30.028248,2010-01-04 20:00:00,0,117,False,True,SUSP-02540
7314836,DOMESTIC VIOLENCE,VEHICLE STOLEN FROM ROAD,Public Market,-1.710065,30.042468,2010-01-04 20:00:00,0,125,True,True,SUSP-02541
7301435,FRAUD,FRAUD IN COOPERATIVE,School,-1.150237,29.746859,2010-01-04 20:08:00,1,126,False,True,SUSP-02542
7301404,MURDER,UNLAWFUL ENTRY,School,-2.251201,30.076908,2010-01-04 20:11:00,1,103,False,True,SUSP-02543
7301371,CHILD ABUSE,UNLAWFUL ENTRY,Village Road,-1.712589,29.965989,2010-01-04 20:13:00,1,123,False,False,
7301450,PROPERTY DAMAGE,VEHICLE STOLEN FROM ROAD,Bus Park,-2.057358,29.620722,2010-01-04 20:15:00,1,127,False,True,SUSP-02544
7301484,PROPERTY DAMAGE,VEHICLE STOLEN FROM ROAD,Public Market,-2.489685,30.033648,2010-01-04 20:15:00,0,116,False,True,SUSP-02545
7301534,FRAUD,DOMESTIC VIOLENCE INCIDENT,Health Center,-1.994917,29.627385,2010-01-04 20:16:00,1,128,False,True,SUSP-02546
7301474,PROPERTY DAMAGE,BODILY HARM IN FAMILY,School,-1.866073,29.315349,2010-01-04 20:18:00,1,125,True,False,
7301424,GENDER BASED VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Farm Area,-1.281299,30.485297,2010-01-04 20:22:00,0,120,False,False,
7301373,BURGLARY,GBV REPORTED,Main Road,-1.066873,29.833411,2010-01-04 20:25:00,1,109,False,True,SUSP-02547
7301399,BURGLARY,PROPERTY DAMAGED IN MARKET,Bar/Restaurant,-1.135481,29.15698,2010-01-04 20:29:00,1,129,False,False,
7301536,MOTORCYCLE THEFT,CHILD NEGLECT CASE,District Office,-2.487437,29.94137,2010-01-04 20:30:00,1,113,False,True,SUSP-02548
7302231,BURGLARY,PROPERTY DAMAGED IN MARKET,Health Center,-2.490259,30.317803,2010-01-04 20:30:00,0,108,False,True,SUSP-02549
7303049,BURGLARY,THEFT FROM HOUSE,Bar/Restaurant,-2.376924,29.035754,2010-01-04 20:30:00,0,115,False,True,SUSP-02550
7308451,ASSAULT,PROPERTY DAMAGED IN MARKET,Residential House,-1.986093,30.29256,2010-01-04 20:30:00,0,115,False,True,SUSP-02551
7301433,PROPERTY DAMAGE,BODILY HARM IN FAMILY,Village Road,-2.48842,30.461591,2010-01-04 20:32:00,1,119,True,True,SUSP-02552
7301628,THEFT,FRAUD IN COOPERATIVE,Public Market,-1.518674,30.040533,2010-01-04 20:35:00,0,120,True,False,
7301472,THEFT,GBV REPORTED,School,-2.082885,29.50792,2010-01-04 20:40:00,0,103,True,True,SUSP-02553
7301406,MURDER,PROPERTY DAMAGED IN MARKET,Public Market,-2.024263,29.805381,2010-01-04 20:42:00,1,122,False,True,SUSP-02554
7617293,GENDER BASED VIOLENCE,THEFT FROM HOUSE,Public Market,-1.611653,29.008995,2010-01-04 20:44:00,0,105,False,True,SUSP-02555
7301388,PROPERTY DAMAGE,DOMESTIC VIOLENCE INCIDENT,Bar/Restaurant,-1.629324,29.129785,2010-01-04 20:45:00,0,115,False,True,SUSP-02556
7301461,ASSAULT,UNLAWFUL ENTRY,Health Center,-1.174244,29.284695,2010-01-04 20:45:00,0,101,False,False,
7303051,ASSAULT,CHILD NEGLECT CASE,School,-1.586601,29.2797,2010-01-04 20:45:00,0,105,False,True,SUSP-02557
7301481,PROPERTY DAMAGE,UNLAWFUL ENTRY,Public Market,-1.133665,29.269542,2010-01-04 20:46:00,0,105,False,True,SUSP-02558
7301415,MOTORCYCLE THEFT,CHILD NEGLECT CASE,Public Market,-2.185277,29.535216,2010-01-04 20:50:00,0,104,True,False,
7306070,DOMESTIC VIOLENCE,GBV REPORTED,Main Road,-2.421948,29.434391,2010-01-04 20:50:00,1,104,False,True,SUSP-02559
7302394,DOMESTIC VIOLENCE,FRAUD IN COOPERATIVE,Residential House,-2.468944,30.247478,2010-01-04 20:51:08,1,109,False,True,SUSP-02560
7301401,ASSAULT,CHILD NEGLECT CASE,Health Center,-1.647487,29.096163,2010-01-04 20:55:00,1,128,False,True,SUSP-02561
7301423,MURDER,FRAUD IN COOPERATIVE,Bar/Restaurant,-2.293656,30.248941,2010-01-04 20:55:00,1,109,True,True,SUSP-02562
7301441,MOTORCYCLE THEFT,UNLAWFUL ENTRY,Residential House,-1.569866,29.522365,2010-01-04 20:55:00,1,126,False,False,
7301410,ASSAULT,FRAUD IN COOPERATIVE,District Office,-1.250692,30.097052,2010-01-04 21:00:00,0,115,False,False,
7301458,CHILD ABUSE,DOMESTIC VIOLENCE INCIDENT,Main Road,-1.006198,30.254965,2010-01-04 21:00:00,0,129,False,True,SUSP-02563
7301505,BURGLARY,UNLAWFUL ENTRY,Residential House,-2.005754,29.712433,2010-01-04 21:00:00,0,120,False,False,
7301676,THEFT,THEFT FROM HOUSE,Village Road,-1.74699,29.559411,2010-01-04 21:00:00,0,116,False,True,SUSP-02564
7301711,FRAUD,FRAUD IN COOPERATIVE,Farm Area,-1.889347,29.099655,2010-01-04 21:00:00,0,112,False,True,SUSP-02565
7301747,THEFT,DOMESTIC VIOLENCE INCIDENT,Village Road,-2.298281,29.380326,2010-01-04 21:00:00,0,126,False,True,SUSP-02566
7302202,THEFT,ASSAULT WITH WEAPON,School,-1.831151,30.27513,2010-01-04 21:00:00,0,117,False,True,SUSP-02567
7302269,ASSAULT,PROPERTY DAMAGED IN MARKET,District Office,-1.510559,29.805333,2010-01-04 21:00:00,0,120,False,True,SUSP-02568
7302344,DOMESTIC VIOLENCE,DOMESTIC VIOLENCE INCIDENT,Health Center,-2.494629,30.308136,2010-01-04 21:00:00,0,112,False,True,SUSP-02569
7302364,BURGLARY,VEHICLE STOLEN FROM ROAD,Farm Area,-1.4848,29.108787,2010-01-04 21:00:00,0,126,False,False,
7302549,FRAUD,UNLAWFUL ENTRY,Bus Park,-2.190003,29.135195,2010-01-04 21:00:00,0,107,False,True,SUSP-02570
7302643,CHILD ABUSE,ASSAULT WITH WEAPON,Bar/Restaurant,-2.025152,30.228989,2010-01-04 21:00:00,0,128,False,True,SUSP-02571
7302982,GENDER BASED VIOLENCE,BODILY HARM IN FAMILY,Bus Park,-2.070541,29.539619,2010-01-04 21:00:00,0,123,False,True,SUSP-02572
7303902,MURDER,CHILD NEGLECT CASE,Bus Park,-1.875438,29.511497,2010-01-04 21:00:00,0,111,False,True,SUSP-02573
7304389,ASSAULT,DOMESTIC VIOLENCE INCIDENT,Residential House,-1.35887,30.137635,2010-01-04 21:00:00,0,106,False,True,SUSP-02574
7304469,THEFT,FRAUD IN COOPERATIVE,Health Center,-2.143434,30.039376,2010-01-04 21:00:00,0,112,False,True,SUSP-02575
7301549,ASSAULT,ASSAULT WITH WEAPON,Residential House,-1.806526,29.608437,2010-01-04 21:06:00,0,125,False,False,
7301409,PROPERTY DAMAGE,VEHICLE STOLEN FROM ROAD,Health Center,-2.1504,29.320332,2010-01-04 21:10:00,1,114,False,True,SUSP-02576
7302901,MOTORCYCLE THEFT,FRAUD IN COOPERATIVE,Health Center,-1.093589,29.422429,2010-01-04 21:15:00,1,105,False,True,SUSP-02577
7316848,BURGLARY,BODILY HARM IN FAMILY,Health Center,-2.307704,29.690056,2010-01-04 21:15:00,1,101,False,True,SUSP-02578
7301459,GENDER BASED VIOLENCE,FRAUD IN COOPERATIVE,Public Market,-2.333127,29.190688,2010-01-04 21:20:00,0,105,True,True,SUSP-02579
7301463,FRAUD,VEHICLE STOLEN FROM ROAD,Health Center,-1.230248,29.848478,2010-01-04 21:25:00,0,119,True,True,SUSP-02580
7301456,GENDER BASED VIOLENCE,VEHICLE STOLEN FROM ROAD,District Office,-2.020249,29.525815,2010-01-04 21:30:00,1,125,False,False,
7301500,MURDER,BODILY HARM IN FAMILY,School,-1.512019,30.447892,2010-01-04 21:30:00,0,104,False,True,SUSP-02581
7301501,GENDER BASED VIOLENCE,VEHICLE STOLEN FROM ROAD,Bus Park,-2.484836,29.833124,2010-01-04 21:30:00,0,121,False,True,SUSP-02582
7301540,MURDER,UNLAWFUL ENTRY,District Office,-2.46626,29.175933,2010-01-04 21:30:00,1,128,True,True,SUSP-02583
7302739,PROPERTY DAMAGE,PROPERTY DAMAGED IN MARKET,School,-1.279797,29.932304,2010-01-04 21:30:00,0,124,False,True,SUSP-02584
7302892,CHILD ABUSE,THEFT FROM HOUSE,Residential House,-1.762199,30.006329,2010-01-04 21:30:00,0,129,False,True,SUSP-02585
7301516,BURGLARY,THEFT FROM HOUSE,Village Road,-1.817799,30.065125,2010-01-04 21:31:00,1,110,False,False,
7301477,ASSAULT,DOMESTIC VIOLENCE INCIDENT,School,-1.501511,29.123331,2010-01-04 21:35:00,1,108,False,True,SUSP-02586
7303310,CHILD ABUSE,CHILD NEGLECT CASE,Bus Park,-1.558616,29.492201,2010-01-04 21:35:00,1,103,False,False,
7302933,CHILD ABUSE,BODILY HARM IN FAMILY,Public Market,-1.445673,29.150357,2010-01-04 21:36:00,0,103,False,True,SUSP-02587
7301453,GENDER BASED VIOLENCE,ASSAULT WITH WEAPON,Village Road,-2.258212,29.895498,2010-01-04 21:40:00,0,115,True,False,
7305524,ASSAULT,GBV REPORTED,District Office,-1.012236,29.425062,2010-01-04 21:40:00,0,128,False,True,SUSP-02588
7301462,MOTORCYCLE THEFT,ASSAULT WITH WEAPON,Health Center,-2.100401,30.204126,2010-01-04 21:45:00,1,114,False,True,SUSP-02589
7301475,DOMESTIC VIOLENCE,VEHICLE STOLEN FROM ROAD,Health Center,-1.497721,29.020741,2010-01-04 21:45:00,0,108,True,True,SUSP-02590
7301507,FRAUD,BODILY HARM IN FAMILY,Farm Area,-2.452217,30.058633,2010-01-04 21:45:00,0,105,False,False,
7307892,PROPERTY DAMAGE,BODILY HARM IN FAMILY,Farm Area,-1.376069,30.21784,2010-01-04 21:45:00,0,114,False,True,SUSP-02591
7301460,ASSAULT,BODILY HARM IN FAMILY,Public Market,-1.801197,30.311537,2010-01-04 21:50:00,1,108,False,True,SUSP-02592
7301575,CHILD ABUSE,PROPERTY DAMAGED IN MARKET,Public Market,-2.292394,29.568213,2010-01-04 21:52:00,1,115,False,True,SUSP-02593
7301524,ASSAULT,THEFT FROM HOUSE,Bar/Restaurant,-1.452185,29.347011,2010-01-04 21:54:00,0,108,False,False,
7301454,MURDER,CHILD NEGLECT CASE,School,-1.204582,30.205728,2010-01-04 21:56:00,0,108,False,True,SUSP-02594
7301447,GENDER BASED VIOLENCE,ASSAULT WITH WEAPON,Residential House,-1.795815,29.111414,2010-01-04 21:57:00,1,124,False,False,
7301479,ASSAULT,UNLAWFUL ENTRY,Farm Area,-2.046201,30.250205,2010-01-04 21:58:00,1,110,False,True,SUSP-02595
7301438,CHILD ABUSE,THEFT FROM HOUSE,Main Road,-2.224111,29.863738,2010-01-04 22:00:00,0,118,False,True,SUSP-02596
7301473,THEFT,FRAUD IN COOPERATIVE,Bar/Restaurant,-2.351399,29.966505,2010-01-04 22:00:00,1,107,False,True,SUSP-02597
